"Institution id","Case url","Institution name","Institution tags","Jst category","Voivodship","County","Community","Jst full name","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","population_2025"
"1875","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1970","NAGŁOWICE","samorząd gminy","gmina wiejska","Świętokrzyskie","Jędrzejowski","Nagłowice","Świętokrzyskie / Jędrzejowski / Nagłowice (2602042, gmina wiejska)",65,64,1,"[f]",0,0,0,"b) NIE","b) NIE",4590
"88","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-253","NAKŁO NAD NOTECIĄ","samorząd gminy","gmina miejsko-wiejska","Kujawsko-Pomorskie","Nakielski","Nakło Nad Notecią","Kujawsko-Pomorskie / Nakielski / Nakło Nad Notecią (0410033, gmina miejsko-wiejska)",116,116,0,"N/A",0,0,8,"a) TAK","b) NIE",29280
"2015","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-421","NAŁĘCZÓW","samorząd gminy","gmina miejsko-wiejska","Lubelskie","Puławski","Nałęczów","Lubelskie / Puławski / Nałęczów (0614083, gmina miejsko-wiejska)",137,126,1,"[b, c, i]",1,0,0,"b) NIE","b) NIE",8380
"665","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1576","NAREW","samorząd gminy","gmina wiejska","Podlaskie","Hajnowski","Narew","Podlaskie / Hajnowski / Narew (2005082, gmina wiejska)",81,76,0,"[a, f]",0,0,0,"b) NIE","b) NIE",3100
"314","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1577","NAREWKA","samorząd gminy","gmina wiejska","Podlaskie","Hajnowski","Narewka","Podlaskie / Hajnowski / Narewka (2005092, gmina wiejska)",84,78,0,"BD",0,0,0,"b) NIE","b) NIE",3010
"315","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1444","NAROL","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Lubaczowski","Narol","Podkarpackie / Lubaczowski / Narol (1809053, gmina miejsko-wiejska)",47,47,0,"N/A",0,0,0,"b) NIE","b) NIE",7380
"1876","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1118","NARUSZEWO","samorząd gminy","gmina wiejska","Mazowieckie","Płoński","Naruszewo","Mazowieckie / Płoński / Naruszewo (1420072, gmina wiejska)",8,8,0,"N/A",0,0,0,"b) NIE","b) NIE",5780
"2016","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1119","NASIELSK","samorząd gminy","gmina miejsko-wiejska","Mazowieckie","Nowodworski","Nasielsk","Mazowieckie / Nowodworski / Nasielsk (1414043, gmina miejsko-wiejska)",120,112,1,"[e]",0,1,0,"a) TAK","a) TAK",19080
"316","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-883","NAWOJOWA","samorząd gminy","gmina wiejska","Małopolskie","Nowosądecki","Nawojowa","Małopolskie / Nowosądecki / Nawojowa (1210122, gmina wiejska)",53,52,1,"[f]",0,0,0,"b) NIE","b) NIE",8870
"1657","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1845","NĘDZA","samorząd gminy","gmina wiejska","Śląskie","Raciborski","Nędza","Śląskie / Raciborski / Nędza (2411062, gmina wiejska)",48,48,0,"N/A",0,0,0,"a) TAK","b) NIE",6620
"41","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-701","NIEBORÓW","samorząd gminy","gmina wiejska","Łódzkie","Łowicki","Nieborów","Łódzkie / Łowicki / Nieborów (1005092, gmina wiejska)",80,80,0,"N/A",0,0,0,"b) NIE","b) NIE",9110
"946","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1445","NIEBYLEC","samorząd gminy","gmina wiejska","Podkarpackie","Strzyżowski","Niebylec","Podkarpackie / Strzyżowski / Niebylec (1819032, gmina wiejska)",97,97,0,"N/A",0,8,0,"b) NIE","b) NIE",10160
"1658","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2258","NIECHANOWO","samorząd gminy","gmina wiejska","Wielkopolskie","Gnieźnieński","Niechanowo","Wielkopolskie / Gnieźnieński / Niechanowo (3003082, gmina wiejska)",75,75,0,"N/A",0,0,0,"b) NIE","b) NIE",5840
"2317","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-88","NIECHLÓW","samorząd gminy","gmina wiejska","Dolnośląskie","Górowski","Niechlów","Dolnośląskie / Górowski / Niechlów (0204032, gmina wiejska)",97,93,3,"[f, h]",0,1,0,"b) NIE","b) NIE",4440
"479","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-422","NIEDRZWICA DUŻA","samorząd gminy","gmina wiejska","Lubelskie","Lubelski","Niedrzwica Duża","Lubelskie / Lubelski / Niedrzwica Duża (0609102, gmina wiejska)",87,87,0,"N/A",0,0,0,"b) NIE","a) TAK",12160
"1286","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-423","NIEDŹWIADA","samorząd gminy","gmina wiejska","Lubelskie","Lubartowski","Niedźwiada","Lubelskie / Lubartowski / Niedźwiada (0608092, gmina wiejska)",90,90,0,"N/A",0,0,0,"b) NIE","b) NIE",6140
"317","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-884","NIEDŹWIEDŹ","samorząd gminy","gmina wiejska","Małopolskie","Limanowski","Niedźwiedź","Małopolskie / Limanowski / Niedźwiedź (1207102, gmina wiejska)",101,92,0,"[a, c, g]",0,0,2,"b) NIE","b) NIE",7300
"318","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-566","NIEGOSŁAWICE","samorząd gminy","gmina wiejska","Lubuskie","Żagański","Niegosławice","Lubuskie / Żagański / Niegosławice (0810062, gmina wiejska)",75,75,0,"N/A",0,0,0,"b) NIE","b) NIE",4210
"480","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-425","NIEMCE","samorząd gminy","gmina wiejska","Lubelskie","Lubelski","Niemce","Lubelskie / Lubelski / Niemce (0609112, gmina wiejska)",171,171,0,"N/A",2,2,0,"b) NIE","b) NIE",22640
"1030","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-89","NIEMCZA","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Dzierżoniowski","Niemcza","Dolnośląskie / Dzierżoniowski / Niemcza (0202073, gmina miejsko-wiejska)",81,81,0,"N/A",0,0,0,"b) NIE","b) NIE",4910
"1287","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1320","NIEMODLIN","samorząd gminy","gmina miejsko-wiejska","Opolskie","Opolski","Niemodlin","Opolskie / Opolski / Niemodlin (1609073, gmina miejsko-wiejska)",114,113,1,"[a, f]",0,1,0,"b) NIE","b) NIE",12290
"616","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-885","NIEPOŁOMICE","samorząd gminy","gmina miejsko-wiejska","Małopolskie","Wielicki","Niepołomice","Małopolskie / Wielicki / Niepołomice (1219043, gmina miejsko-wiejska)",185,166,19,"[a, b, c]",0,1,0,"b) NIE","b) NIE",34020
"2319","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1120","NIEPORĘT","samorząd gminy","gmina wiejska","Mazowieckie","Legionowski","Nieporęt","Mazowieckie / Legionowski / Nieporęt (1408032, gmina wiejska)",179,177,2,"[b]",1,0,0,"b) NIE","b) NIE",17530
"1957","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-254","NIESZAWA","samorząd gminy","gmina miejska","Kujawsko-Pomorskie","Aleksandrowski","Nieszawa","Kujawsko-Pomorskie / Aleksandrowski / Nieszawa (0401031, gmina miejska)",65,65,0,"N/A",0,0,0,"a) TAK","b) NIE",1710
"1826","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1446","NISKO","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Niżański","Nisko","Podkarpackie / Niżański / Nisko (1812053, gmina miejsko-wiejska)",101,96,3,"BD",0,1,0,"b) NIE","a) TAK",20890
"1152","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1447","NIWISKA","samorząd gminy","gmina wiejska","Podkarpackie","Kolbuszowski","Niwiska","Podkarpackie / Kolbuszowski / Niwiska (1806042, gmina wiejska)",62,61,0,"[c]",0,0,0,"b) NIE","b) NIE",6220
"319","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1448","NOWA DĘBA","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Tarnobrzeski","Nowa Dęba","Podkarpackie / Tarnobrzeski / Nowa Dęba (1820043, gmina miejsko-wiejska)",115,115,0,"N/A",0,0,0,"b) NIE","b) NIE",16650
"644","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-90","NOWA RUDA","samorząd gminy","gmina miejska","Dolnośląskie","Kłodzki","Nowa Ruda","Dolnośląskie / Kłodzki / Nowa Ruda (0208041, gmina miejska)",94,93,0,"[c]",1,0,0,"b) NIE","b) NIE",19820
"850","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-91","NOWA RUDA","samorząd gminy","gmina wiejska","Dolnośląskie","Kłodzki","Nowa Ruda","Dolnośląskie / Kłodzki / Nowa Ruda (0208112, gmina wiejska)",133,127,6,"[b, d]",0,0,0,"b) NIE","b) NIE",10330
"2139","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1449","NOWA SARZYNA","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Leżajski","Nowa Sarzyna","Podkarpackie / Leżajski / Nowa Sarzyna (1808053, gmina miejsko-wiejska)",89,89,0,"N/A",0,0,0,"b) NIE","a) TAK",20680
"1289","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1971","NOWA SŁUPIA","samorząd gminy","gmina miejsko-wiejska","Świętokrzyskie","Kielecki","Nowa Słupia","Świętokrzyskie / Kielecki / Nowa Słupia (2604133, gmina miejsko-wiejska)",100,98,1,"[b, c, d]",0,0,0,"b) NIE","a) TAK",8610
"669","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-568","NOWA SÓL","samorząd gminy","gmina miejska","Lubuskie","Nowosolski","Nowa Sól","Lubuskie / Nowosolski / Nowa Sól (0804011, gmina miejska)",134,128,6,"[a]",0,3,0,"b) NIE","a) TAK",35230
"74","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-567","NOWA SÓL","samorząd gminy","gmina wiejska","Lubuskie","Nowosolski","Nowa Sól","Lubuskie / Nowosolski / Nowa Sól (0804052, gmina wiejska)",118,118,0,"N/A",0,0,0,"b) NIE","b) NIE",7500
"668","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1121","NOWA SUCHA","samorząd gminy","gmina wiejska","Mazowieckie","Sochaczewski","Nowa Sucha","Mazowieckie / Sochaczewski / Nowa Sucha (1428052, gmina wiejska)",66,66,0,"N/A",0,0,0,"b) NIE","b) NIE",6920
"1294","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1695","NOWA WIEŚ LĘBORSKA","samorząd gminy","gmina wiejska","Pomorskie","Lęborski","Nowa Wieś Lęborska","Pomorskie / Lęborski / Nowa Wieś Lęborska (2208042, gmina wiejska)",119,115,1,"[a, i]",0,1,0,"b) NIE","b) NIE",13820
"542","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-255","NOWA WIEŚ WIELKA","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Bydgoski","Nowa Wieś Wielka","Kujawsko-Pomorskie / Bydgoski / Nowa Wieś Wielka (0403052, gmina wiejska)",111,107,4,"[f, g, h]",0,3,0,"b) NIE","b) NIE",10490
"1288","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-702","NOWABRZEŹNICA","samorząd gminy","gmina wiejska","Łódzkie","Pajęczański","Nowa Brzeźnica","Łódzkie / Pajęczański / Nowa Brzeźnica (1009032, gmina wiejska)",31,31,0,"N/A",0,0,0,"b) NIE","b) NIE",4210
"670","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-256","NOWE","samorząd gminy","gmina miejsko-wiejska","Kujawsko-Pomorskie","Świecki","Nowe","Kujawsko-Pomorskie / Świecki / Nowe (0414063, gmina miejsko-wiejska)",97,97,0,"N/A",0,0,0,"b) NIE","b) NIE",9440
"1488","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-886","NOWE BRZESKO","samorząd gminy","gmina miejsko-wiejska","Małopolskie","Proszowicki","Nowe Brzesko","Małopolskie / Proszowicki / Nowe Brzesko (1214033, gmina miejsko-wiejska)",100,95,2,"[b, d]",0,0,0,"b) NIE","a) TAK",5590
"671","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-569","NOWE MIASTECZKO","samorząd gminy","gmina miejsko-wiejska","Lubuskie","Nowosolski","Nowe Miasteczko","Lubuskie / Nowosolski / Nowe Miasteczko (0804063, gmina miejsko-wiejska)",101,101,2,"[c, f, h]",0,0,0,"b) NIE","b) NIE",4930
"2417","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1122","NOWE MIASTO","samorząd gminy","gmina miejsko-wiejska","Mazowieckie","Płoński","Nowe Miasto","Mazowieckie / Płoński / Nowe Miasto (1420083, gmina miejsko-wiejska)",99,99,0,"N/A",0,0,0,"a) TAK","b) NIE",4540
"2384","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2099","NOWE MIASTO LUBAWSKIE","samorząd gminy","gmina miejska","Warmińsko-Mazurskie","Nowomiejski","Nowe Miasto Lubawskie","Warmińsko-Mazurskie / Nowomiejski / Nowe Miasto Lubawskie (2812011, gmina miejska)",89,89,0,"N/A",0,0,0,"b) NIE","a) TAK",9880
"672","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1123","NOWE MIASTO n. PILICĄ","samorząd gminy","gmina miejsko-wiejska","Mazowieckie","Grójecki","Nowe Miasto Nad Pilicą","Mazowieckie / Grójecki / Nowe Miasto Nad Pilicą (1406083, gmina miejsko-wiejska)",80,80,0,"N/A",1,0,0,"b) NIE","b) NIE",6970
"2249","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2259","NOWE MIASTO n. WARTĄ","samorząd gminy","gmina wiejska","Wielkopolskie","Średzki","Nowe Miasto Nad Wartą","Wielkopolskie / Średzki / Nowe Miasto Nad Wartą (3025032, gmina wiejska)",98,96,2,"[g, i]",0,0,0,"b) NIE","b) NIE",8440
"1290","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-703","NOWE OSTROWY","samorząd gminy","gmina wiejska","Łódzkie","Kutnowski","Nowe Ostrowy","Łódzkie / Kutnowski / Nowe Ostrowy (1002082, gmina wiejska)",63,63,0,"N/A",0,0,0,"b) NIE","b) NIE",3140
"1894","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1578","NOWE PIEKUTY","samorząd gminy","gmina wiejska","Podlaskie","Wysokomazowiecki","Nowe Piekuty","Podlaskie / Wysokomazowiecki / Nowe Piekuty (2013072, gmina wiejska)",56,56,0,"N/A",0,0,0,"b) NIE","a) TAK",3500
"947","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2260","NOWE SKALMIERZYCE","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Ostrowski","Nowe Skalmierzyce","Wielkopolskie / Ostrowski / Nowe Skalmierzyce (3017023, gmina miejsko-wiejska)",104,104,1,"[a]",0,0,0,"b) NIE","b) NIE",15950
"2321","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2429","NOWE WARPNO","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Policki","Nowe Warpno","Zachodniopomorskie / Policki / Nowe Warpno (3211033, gmina miejsko-wiejska)",80,79,1,"[a]",0,0,0,"b) NIE","b) NIE",1510
"1879","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1579","NOWINKA","samorząd gminy","gmina wiejska","Podlaskie","Augustowski","Nowinka","Podlaskie / Augustowski / Nowinka (2001052, gmina wiejska)",63,63,0,"N/A",0,0,0,"b) NIE","b) NIE",2830
"673","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1972","NOWINY (dawn. Sitkówka-Nowiny)","samorząd gminy","gmina wiejska","Świętokrzyskie","Kielecki","Nowiny","Świętokrzyskie / Kielecki / Nowiny (2604172, gmina wiejska)",85,84,1,"[i]",0,0,0,"b) NIE","b) NIE",8210
"674","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-426","NOWODWÓR","samorząd gminy","gmina wiejska","Lubelskie","Rycki","Nowodwór","Lubelskie / Rycki / Nowodwór (0616032, gmina wiejska)",88,88,0,"N/A",0,0,0,"a) TAK","b) NIE",3840
"948","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2430","NOWOGARD","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Goleniowski","Nowogard","Zachodniopomorskie / Goleniowski / Nowogard (3204043, gmina miejsko-wiejska)",211,195,16,"[c, f, g]",6,15,0,"b) NIE","a) TAK",23000
"2322","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-92","NOWOGRODZIEC","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Bolesławiecki","Nowogrodziec","Dolnośląskie / Bolesławiecki / Nowogrodziec (0201043, gmina miejsko-wiejska)",186,51,2,"[a, b, c]",0,0,0,"b) NIE","b) NIE",14420
"2171","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1580","NOWOGRÓD","samorząd gminy","gmina miejsko-wiejska","Podlaskie","Łomżyński","Nowogród","Podlaskie / Łomżyński / Nowogród (2007043, gmina miejsko-wiejska)",75,74,0,"[a]",0,0,0,"b) NIE","b) NIE",3840
"667","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-570","NOWOGRÓD BOBRZAŃSKI","samorząd gminy","gmina miejsko-wiejska","Lubuskie","Zielonogórski","Nowogród Bobrzański","Lubuskie / Zielonogórski / Nowogród Bobrzański (0809053, gmina miejsko-wiejska)",58,58,0,"N/A",1,0,0,"b) NIE","b) NIE",8780
"2323","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-704","NOWOSOLNA","samorząd gminy","gmina wiejska","Łódzkie","Łódzki Wschodni","Nowosolna","Łódzkie / Łódzki Wschodni / Nowosolna (1006082, gmina wiejska)",165,157,4,"[a,f]",1,2,0,"b) NIE","b) NIE",5900
"1291","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1124","NOWY DUNINÓW","samorząd gminy","gmina wiejska","Mazowieckie","Płocki","Nowy Duninów","Mazowieckie / Płocki / Nowy Duninów (1419092, gmina wiejska)",61,61,0,"N/A",0,0,0,"b) NIE","b) NIE",3920
"113","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1125","NOWY DWÓR MAZOWIECKI","samorząd gminy","gmina miejska","Mazowieckie","Nowodworski","Nowy Dwór Mazowiecki","Mazowieckie / Nowodworski / Nowy Dwór Mazowiecki (1414011, gmina miejska)",117,87,1,"[c, i]",0,0,0,"b) NIE","a) TAK",28420
"1019","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-705","NOWY KAWĘCZYN","samorząd gminy","gmina wiejska","Łódzkie","Skierniewicki","Nowy Kawęczyn","Łódzkie / Skierniewicki / Nowy Kawęczyn (1015072, gmina wiejska)",108,"BD",0,"[a, c]",0,0,0,"b) NIE","b) NIE",3410
"1292","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1973","NOWY KORCZYN","samorząd gminy","gmina miejsko-wiejska","Świętokrzyskie","Buski","Nowy Korczyn","Świętokrzyskie / Buski / Nowy Korczyn (2601033, gmina miejsko-wiejska)",26,26,0,"N/A",0,0,0,"b) NIE","b) NIE",5320
"2324","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-887","Nowy Sącz","miasto na prawach powiatu","miasto na prawach powiatu","Małopolskie","Nowy Sącz",,"Małopolskie / Nowy Sącz (1262, miasto na prawach powiatu)",266,153,2,"[a, b, c]",0,0,2,"b) NIE","a) TAK",79420
"1031","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-888","NOWY TARG","samorząd gminy","gmina miejska","Małopolskie","Nowotarski","Nowy Targ","Małopolskie / Nowotarski / Nowy Targ (1211011, gmina miejska)",179,179,7,"[a, b, c]",6,0,0,"b) NIE","b) NIE",32960
"2325","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2261","NOWY TOMYŚL","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Nowotomyski","Nowy Tomyśl","Wielkopolskie / Nowotomyski / Nowy Tomyśl (3015043, gmina miejsko-wiejska)",120,113,0,"[a, c]",0,0,0,"b) NIE","b) NIE",27950
"2018","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-889","NOWY WIŚNICZ","samorząd gminy","gmina miejsko-wiejska","Małopolskie","Bocheński","Nowy Wiśnicz","Małopolskie / Bocheński / Nowy Wiśnicz (1201063, gmina miejsko-wiejska)",124,121,0,"[a, b, c]",1,0,0,"b) NIE","b) NIE",14520
"1422","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-890","NOWYTARG","samorząd gminy","gmina wiejska","Małopolskie","Nowotarski","Nowy Targ","Małopolskie / Nowotarski / Nowy Targ (1211092, gmina wiejska)",102,102,0,"N/A",0,0,0,"b) NIE","b) NIE",24080
"1093","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1450","NOWYŻMIGRÓD","samorząd gminy","gmina wiejska","Podkarpackie","Jasielski","Nowy Żmigród","Podkarpackie / Jasielski / Nowy Żmigród (1805072, gmina wiejska)",78,78,0,"N/A",0,0,0,"b) NIE","b) NIE",8450
"1880","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1126","NUR","samorząd gminy","gmina wiejska","Mazowieckie","Ostrowski","Nur","Mazowieckie / Ostrowski / Nur (1416062, gmina wiejska)",73,73,0,"N/A",0,0,0,"b) NIE","b) NIE",2350
"2471","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1582","NURZEC-STACJA","samorząd gminy","gmina wiejska","Podlaskie","Siemiatycki","Nurzec-Stacja","Podlaskie / Siemiatycki / Nurzec-Stacja (2010072, gmina wiejska)",98,91,3,"[g, h, i]",0,0,0,"b) NIE","b) NIE",3320
"675","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1321","NYSA","samorząd gminy","gmina miejsko-wiejska","Opolskie","Nyski","Nysa","Opolskie / Nyski / Nysa (1607053, gmina miejsko-wiejska)",308,258,43,"[e, e]",3,40,0,"b) NIE","a) TAK",52980
"677","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-93","OBORNIKI ŚLĄSKIE","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Trzebnicki","Oborniki Śląskie","Dolnośląskie / Trzebnicki / Oborniki Śląskie (0220013, gmina miejsko-wiejska)",176,175,1,"[f]",0,0,0,"b) NIE","b) NIE",21210
"678","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-257","OBROWO","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Toruński","Obrowo","Kujawsko-Pomorskie / Toruński / Obrowo (0415072, gmina wiejska)","BD","BD","BD","BD",0,0,0,"b) NIE","b) NIE",21160
